일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/08/06","180200","-2300","-1.26","183500","183500","179500","18309","3310165700","2746675074000","15242370"
"2021/08/05","182500","1200","0.66","182100","183500","182000","15982","2919933500","2781732525000","15242370"
"2021/08/04","181300","2100","1.17","179300","182300","178600","27370","4937548400","2763441681000","15242370"
"2021/08/03","179200","3600","2.05","175400","182600","174100","35175","6321936000","2731432704000","15242370"
"2021/08/02","175600","-3200","-1.79","178800","179200","175000","36134","6362812000","2676560172000","15242370"
"2021/07/30","178800","-3600","-1.97","181200","182400","176900","45528","8126373300","2725335756000","15242370"
"2021/07/29","182400","1100","0.61","181400","182600","179500","23096","4180311600","2780208288000","15242370"
"2021/07/28","181300","-800","-0.44","180000","181800","178000","36810","6625886500","2763441681000","15242370"
"2021/07/27","182100","-5000","-2.67","186400","188300","182000","38360","7048432400","2775635577000","15242370"
"2021/07/26","187100","700","0.38","185200","187700","184600","21848","4058864400","2851847427000","15242370"
"2021/07/23","186400","700","0.38","185700","189400","184500","20686","3864355700","2841177768000","15242370"
"2021/07/22","185700","-700","-0.38","187000","187300","183900","40950","7593058900","2830508109000","15242370"
"2021/07/21","186400","2300","1.25","184200","187200","184100","23807","4420890300","2841177768000","15242370"
"2021/07/20","184100","-3400","-1.81","186300","188300","183800","33470","6215112600","2806120317000","15242370"
"2021/07/19","187500","1200","0.64","186300","187800","182100","32058","5959954500","2857944375000","15242370"
"2021/07/16","186300","-1700","-0.90","186700","189900","184200","22435","4171840700","2839653531000","15242370"
"2021/07/15","188000","1900","1.02","186600","191000","186600","29483","5559120100","2865565560000","15242370"
"2021/07/14","186100","-2500","-1.33","185900","188200","184500","23061","4300988600","2836605057000","15242370"
"2021/07/13","188600","4800","2.61","183800","189300","183600","40982","7694683400","2874710982000","15242370"
"2021/07/12","183800","700","0.38","181900","184500","181000","35039","6402062300","2801547606000","15242370"
"2021/07/09","183100","-1000","-0.54","182400","184300","180100","73293","13375993300","2790877947000","15242370"
"2021/07/08","184100","-2800","-1.50","186500","188000","182100","44752","8247413100","2806120317000","15242370"
"2021/07/07","186900","-1000","-0.53","186800","191300","183000","48198","9022088100","2848798953000","15242370"
"2021/07/06","187900","700","0.37","189100","194300","186600","67064","12763994800","2864041323000","15242370"
"2021/07/05","187200","4900","2.69","183700","190000","182000","54701","10285170600","2853371664000","15242370"
"2021/07/02","182300","2700","1.50","180200","182400","179100","37009","6703103500","2778684051000","15242370"
"2021/07/01","179600","4100","2.34","178000","182500","175500","48726","8786048000","2737529652000","15242370"
"2021/06/30","175500","-1400","-0.79","178100","178900","175100","31706","5591779400","2675035935000","15242370"
"2021/06/29","176900","1000","0.57","175200","177300","174000","31188","5487552000","2696375253000","15242370"
"2021/06/28","175900","2600","1.50","173300","176200","171900","35647","6235230100","2681132883000","15242370"
"2021/06/25","173300","4200","2.48","169100","175500","169100","47114","8154871200","2641502721000","15242370"
"2021/06/24","169100","-1500","-0.88","170600","171500","166100","34917","5933555100","2577484767000","15242370"
"2021/06/23","170600","1500","0.89","170600","171200","169200","47591","8107970400","2600348322000","15242370"
"2021/06/22","169100","1300","0.77","168200","171900","168000","22055","3732639000","2577484767000","15242370"
"2021/06/21","167800","-3000","-1.76","168800","169500","167100","20922","3518128300","2557669686000","15242370"
"2021/06/18","170800","3800","2.28","165100","171300","165100","38266","6505357800","2603396796000","15242370"
"2021/06/17","167000","1800","1.09","165000","167700","163600","35183","5841285700","2545475790000","15242370"
"2021/06/16","165200","2000","1.23","163300","166800","163200","49981","8269407860","2518039524000","15242370"
"2021/06/15","163200","-3600","-2.16","166900","166900","163200","24035","3962968200","2487554784000","15242370"
"2021/06/14","166800","600","0.36","166600","168800","165900","15724","2621248300","2542427316000","15242370"
"2021/06/11","166200","-1800","-1.07","168100","168900","165800","21445","3574215500","2533281894000","15242370"
"2021/06/10","168000","1000","0.60","166000","169600","165200","90533","15187139500","2560718160000","15242370"
"2021/06/09","167000","-1000","-0.60","168700","169000","166600","20831","3492875600","2545475790000","15242370"
"2021/06/08","168000","-1200","-0.71","168000","170700","167600","30369","5134047000","2560718160000","15242370"
"2021/06/07","169200","2100","1.26","167300","170700","167100","31466","5308212000","2579009004000","15242370"
"2021/06/04","167100","-2900","-1.71","168800","169200","166100","43021","7220162150","2547000027000","15242370"
"2021/06/03","170000","3500","2.10","167000","171200","166800","56679","9640557400","2591202900000","15242370"
"2021/06/02","166500","500","0.30","165100","167900","164500","34050","5669131000","2537854605000","15242370"
"2021/06/01","166000","2600","1.59","163300","166600","162500","29094","4803894900","2530233420000","15242370"
"2021/05/31","163400","-2300","-1.39","165800","165900","162400","26816","4381539400","2490603258000","15242370"
"2021/05/28","165700","-300","-0.18","166000","167900","165200","24473","4065759872","2525660709000","15242370"
"2021/05/27","166000","1500","0.91","164200","167200","163100","39904","6596883300","2530233420000","15242370"
"2021/05/26","164500","-900","-0.54","164300","167000","163200","22978","3785844900","2507369865000","15242370"
"2021/05/25","165400","300","0.18","166800","167000","164800","31144","5173014400","2521087998000","15242370"
"2021/05/24","165100","-2100","-1.26","166000","169500","163000","54038","8943504000","2516515287000","15242370"
"2021/05/21","167200","400","0.24","169800","171200","164800","46155","7737675600","2548524264000","15242370"
"2021/05/20","166800","5300","3.28","161700","169900","161600","58370","9679478600","2542427316000","15242370"
"2021/05/18","161500","-300","-0.19","162200","164200","160200","54293","8833746200","2461642755000","15242370"
"2021/05/17","161800","5600","3.59","159200","162000","157800","57188","9140912700","2466215466000","15242370"
"2021/05/14","156200","5200","3.44","153500","157900","151800","41455","6448993300","2380858194000","15242370"
"2021/05/13","151000","-5700","-3.64","153400","155000","150100","47883","7305834600","2301597870000","15242370"
"2021/05/12","156700","-4600","-2.85","162900","162900","156300","58065","9174339534","2388479379000","15242370"
"2021/05/11","161300","-700","-0.43","160000","161700","157100","53183","8470854600","2458594281000","15242370"
"2021/05/10","162000","3500","2.21","158100","162400","157300","44851","7173286700","2469263940000","15242370"
"2021/05/07","158500","-800","-0.50","159400","160700","157900","36064","5716238100","2415915645000","15242370"
"2021/05/06","159300","-300","-0.19","159600","159900","157400","51423","8148327700","2428109541000","15242370"
"2021/05/04","159600","-4000","-2.44","165400","165400","156000","51007","8103651400","2432682252000","15242370"
"2021/05/03","163600","600","0.37","162800","166000","160000","45164","7390436700","2493651732000","15242370"
"2021/04/30","163000","2100","1.31","158200","163500","158200","46293","7441097300","2484506310000","15242370"
"2021/04/29","160900","-1100","-0.68","161900","163600","158100","39104","6301887700","2452497333000","15242370"
"2021/04/28","162000","-7300","-4.31","167100","169200","159000","86861","14019865600","2469263940000","15242370"
"2021/04/27","169300","-1400","-0.82","169600","171200","168100","28938","4898103900","2580533241000","15242370"
"2021/04/26","170700","2700","1.61","168500","171600","166500","43194","7364444500","2601872559000","15242370"
"2021/04/23","168000","-700","-0.41","167500","169500","164800","50905","8543604700","2560718160000","15242370"
"2021/04/22","168700","-2300","-1.35","170500","170900","168100","57322","9692998400","2571387819000","15242370"
"2021/04/21","171000","-5500","-3.12","174500","179500","168900","87349","14992739300","2606445270000","15242370"
"2021/04/20","176500","1300","0.74","175200","179000","173700","66099","11725895955","2690278305000","15242370"
"2021/04/19","175200","10600","6.44","164700","178600","163100","120370","20773307700","2670463224000","15242370"
"2021/04/16","164600","2100","1.29","162400","165500","161400","36797","6035928500","2508894102000","15242370"
"2021/04/15","162500","2600","1.63","159100","163500","158100","37374","6019574200","2476885125000","15242370"
"2021/04/14","159900","-200","-0.12","159800","160200","158000","30837","4908554250","2437254963000","15242370"
"2021/04/13","160100","1900","1.20","158300","161400","157400","32839","5248763932","2440303437000","15242370"
"2021/04/12","158200","-2600","-1.62","160900","160900","157900","28751","4557286890","2411342934000","15242370"
"2021/04/09","160800","-1200","-0.74","162100","162200","160600","19856","3200492500","2450973096000","15242370"
"2021/04/08","162000","300","0.19","161200","162500","160400","17958","2902772500","2469263940000","15242370"
"2021/04/07","161700","-3700","-2.24","165400","165500","161000","28909","4682777300","2464691229000","15242370"
"2021/04/06","165400","5600","3.50","161700","168300","161600","81403","13492298900","2521087998000","15242370"
"2021/04/05","159800","800","0.50","160000","162300","159400","35663","5739432200","2435730726000","15242370"
"2021/04/02","159000","-900","-0.56","160300","161100","159000","26037","4159096900","2423536830000","15242370"
"2021/04/01","159900","3400","2.17","156700","160500","155900","49999","7925139700","2437254963000","15242370"
"2021/03/31","156500","3300","2.15","153500","158400","152400","56766","8777723100","2385430905000","15242370"
"2021/03/30","153200","1300","0.86","152000","153400","151700","18622","2847904600","2335131084000","15242370"
"2021/03/29","151900","400","0.26","151500","152600","150400","16812","2548718000","2315316003000","15242370"
"2021/03/26","151500","-1400","-0.92","153100","153800","150800","36430","5519038300","2309219055000","15242370"
"2021/03/25","152900","0","0.00","151300","154200","151200","40185","6131987078","2330558373000","15242370"
"2021/03/24","152900","-300","-0.20","151200","154300","150400","46178","7061073900","2330558373000","15242370"
"2021/03/23","153200","-3600","-2.30","156500","158000","152500","39605","6106609900","2335131084000","15242370"
"2021/03/22","156800","300","0.19","156500","157200","154800","40406","6306533200","2390003616000","15242370"
"2021/03/19","156500","1700","1.10","151200","156500","151200","39591","6125851100","2385430905000","15242370"
"2021/03/18","154800","200","0.13","155400","157400","153900","53891","8365455200","2359518876000","15242370"
"2021/03/17","154600","-400","-0.26","155000","155100","152100","40374","6187224600","2356470402000","15242370"
"2021/03/16","155000","11200","7.79","144000","155400","144000","96231","14574108440","2362567350000","15242370"
"2021/03/15","143800","-1600","-1.10","146300","147000","143000","47318","6833114000","2191852806000","15242370"
